seqid	source	type	start	end	score	strand	phase	ID	Name	collected-by	culture-collection	gbkey	strain	type-material	gene_biotype	locus_tag	old_locus_tag	Parent	Ontology_term	go_function	go_process	product	protein_id	gene	go_component	anticodon	bound_moiety	regulatory_class	gene_synonym	partial	transl_except	rpt_family	rpt_unit_range	rpt_unit_seq
NZ_CP065640.1	RefSeq	gene	4402768	4404312	.	-	.	gene-I6G83_RS20790	narH			Gene			protein_coding	I6G83_RS20790	I6G83_20790							narH										
NZ_CP065640.1	Protein Homology	CDS	4402768	4404312	.	-	0	cds-WP_062778901.1	WP_062778901.1			CDS				I6G83_RS20790		gene-I6G83_RS20790	GO:0009061,GO:0008940,GO:0009325	nitrate reductase activity|0008940||IEA	anaerobic respiration|0009061||IEA	nitrate reductase subunit beta	WP_062778901.1	narH	nitrate reductase complex|0009325||IEA									
NZ_CP065640.1	RefSeq	gene	4404309	4408070	.	-	.	gene-I6G83_RS20795	I6G83_RS20795			Gene			protein_coding	I6G83_RS20795	I6G83_20795																	
NZ_CP065640.1	Protein Homology	CDS	4404309	4408070	.	-	0	cds-WP_062778898.1	WP_062778898.1			CDS				I6G83_RS20795		gene-I6G83_RS20795	GO:0009061,GO:0008940,GO:0009325	nitrate reductase activity|0008940||IEA	anaerobic respiration|0009061||IEA	nitrate reductase subunit alpha	WP_062778898.1		nitrate reductase complex|0009325||IEA									
NZ_CP065640.1	RefSeq	gene	4408388	4410217	.	-	.	gene-I6G83_RS20800	I6G83_RS20800			Gene			protein_coding	I6G83_RS20800	I6G83_20800																	
NZ_CP065640.1	Protein Homology	CDS	4408388	4410217	.	-	0	cds-WP_232238931.1	WP_232238931.1			CDS				I6G83_RS20800		gene-I6G83_RS20800				carbohydrate-binding protein CenC	WP_232238931.1											
NZ_CP065640.1	RefSeq	gene	4410214	4410957	.	-	.	gene-I6G83_RS20805	I6G83_RS20805			Gene			protein_coding	I6G83_RS20805	I6G83_20805																	
NZ_CP065640.1	Protein Homology	CDS	4410214	4410957	.	-	0	cds-WP_054307665.1	WP_054307665.1			CDS				I6G83_RS20805		gene-I6G83_RS20805	GO:0016757	glycosyltransferase activity|0016757||IEA		glycosyltransferase family 2 protein	WP_054307665.1											
NZ_CP065640.1	RefSeq	gene	4410965	4412020	.	-	.	gene-I6G83_RS20810	I6G83_RS20810			Gene			protein_coding	I6G83_RS20810	I6G83_20810																	
NZ_CP065640.1	Protein Homology	CDS	4410965	4412020	.	-	0	cds-WP_054307664.1	WP_054307664.1			CDS				I6G83_RS20810		gene-I6G83_RS20810	GO:0016757	glycosyltransferase activity|0016757||IEA		glycosyltransferase family 4 protein	WP_054307664.1											
NZ_CP065640.1	RefSeq	gene	4412022	4412927	.	-	.	gene-I6G83_RS20815	I6G83_RS20815			Gene			protein_coding	I6G83_RS20815	I6G83_20815																	
NZ_CP065640.1	Protein Homology	CDS	4412022	4412927	.	-	0	cds-WP_054307663.1	WP_054307663.1			CDS				I6G83_RS20815		gene-I6G83_RS20815				glycosyltransferase family A protein	WP_054307663.1											
NZ_CP065640.1	RefSeq	gene	4413012	4413860	.	-	.	gene-I6G83_RS20820	I6G83_RS20820			Gene			protein_coding	I6G83_RS20820	I6G83_20820																	
NZ_CP065640.1	Protein Homology	CDS	4413012	4413860	.	-	0	cds-WP_054307662.1	WP_054307662.1			CDS				I6G83_RS20820		gene-I6G83_RS20820				ATP-grasp fold amidoligase family protein	WP_054307662.1											
NZ_CP065640.1	RefSeq	gene	4413853	4415139	.	-	.	gene-I6G83_RS20825	I6G83_RS20825			Gene			protein_coding	I6G83_RS20825	I6G83_20825																	
NZ_CP065640.1	Protein Homology	CDS	4413853	4415139	.	-	0	cds-WP_054307661.1	WP_054307661.1			CDS				I6G83_RS20825		gene-I6G83_RS20825				flippase	WP_054307661.1											
NZ_CP065640.1	RefSeq	gene	4415144	4417330	.	-	.	gene-I6G83_RS20830	I6G83_RS20830			Gene			protein_coding	I6G83_RS20830	I6G83_20830																	
NZ_CP065640.1	Protein Homology	CDS	4415144	4417330	.	-	0	cds-WP_054307660.1	WP_054307660.1			CDS				I6G83_RS20830		gene-I6G83_RS20830	GO:0045226		extracellular polysaccharide biosynthetic process|0045226||IEA	polysaccharide biosynthesis tyrosine autokinase	WP_054307660.1											
NZ_CP065640.1	RefSeq	gene	4417357	4418487	.	-	.	gene-I6G83_RS20835	I6G83_RS20835			Gene			protein_coding	I6G83_RS20835	I6G83_20835																	
NZ_CP065640.1	Protein Homology	CDS	4417357	4418487	.	-	0	cds-WP_054307659.1	WP_054307659.1			CDS				I6G83_RS20835		gene-I6G83_RS20835	GO:0015774,GO:0016020		polysaccharide transport|0015774||IEA	polysaccharide export protein	WP_054307659.1		membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	4418510	4419559	.	-	.	gene-I6G83_RS20840	wecA			Gene			protein_coding	I6G83_RS20840	I6G83_20840							wecA										
NZ_CP065640.1	Protein Homology	CDS	4418510	4419559	.	-	0	cds-WP_054307658.1	WP_054307658.1			CDS				I6G83_RS20840		gene-I6G83_RS20840	GO:0009246,GO:0016780	phosphotransferase activity%2C for other substituted phosphate groups|0016780||IEA	enterobacterial common antigen biosynthetic process|0009246||IEA	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	WP_054307658.1	wecA										
NZ_CP065640.1	RefSeq	gene	4419619	4420581	.	-	.	gene-I6G83_RS20845	I6G83_RS20845			Gene			protein_coding	I6G83_RS20845	I6G83_20845																	
NZ_CP065640.1	Protein Homology	CDS	4419619	4420581	.	-	0	cds-WP_054307657.1	WP_054307657.1			CDS				I6G83_RS20845		gene-I6G83_RS20845	GO:0003824	catalytic activity|0003824||IEA		NAD-dependent epimerase/dehydratase family protein	WP_054307657.1											
NZ_CP065640.1	RefSeq	gene	4420762	4421631	.	-	.	gene-I6G83_RS20850	I6G83_RS20850			Gene			protein_coding	I6G83_RS20850	I6G83_20850																	
NZ_CP065640.1	Protein Homology	CDS	4420762	4421631	.	-	0	cds-WP_054307656.1	WP_054307656.1			CDS				I6G83_RS20850		gene-I6G83_RS20850				helix-turn-helix domain-containing protein	WP_054307656.1											
NZ_CP065640.1	RefSeq	gene	4422308	4423702	.	-	.	gene-I6G83_RS20855	I6G83_RS20855			Gene			protein_coding	I6G83_RS20855	I6G83_20855																	
NZ_CP065640.1	Protein Homology	CDS	4422308	4423702	.	-	0	cds-WP_054307655.1	WP_054307655.1			CDS				I6G83_RS20855		gene-I6G83_RS20855	GO:0015707,GO:0015514,GO:0005886	nitrite efflux transmembrane transporter activity|0015514||IEA	nitrite transport|0015707||IEA	NarK family nitrate/nitrite MFS transporter	WP_054307655.1		plasma membrane|0005886||IEA									
NZ_CP065640.1	RefSeq	gene	4424057	4425823	.	+	.	gene-I6G83_RS20860	narX			Gene			protein_coding	I6G83_RS20860	I6G83_20860							narX										
NZ_CP065640.1	Protein Homology	CDS	4424057	4425823	.	+	0	cds-WP_054307654.1	WP_054307654.1			CDS				I6G83_RS20860		gene-I6G83_RS20860	GO:0000160,GO:0000155,GO:0046983,GO:0016020	phosphorelay sensor kinase activity|0000155||IEA,protein dimerization activity|0046983||IEA	phosphorelay signal transduction system|0000160||IEA	nitrate/nitrite two-component system sensor histidine kinase NarX	WP_054307654.1	narX	membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	4425872	4426525	.	+	.	gene-I6G83_RS20865	narL			Gene			protein_coding	I6G83_RS20865	I6G83_20865							narL										
NZ_CP065640.1	Protein Homology	CDS	4425872	4426525	.	+	0	cds-WP_054307653.1	WP_054307653.1			CDS				I6G83_RS20865		gene-I6G83_RS20865	GO:0000160,GO:0006355,GO:0003677	DNA binding|0003677||IEA	phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA	two-component system response regulator NarL	WP_054307653.1	narL										
NZ_CP065640.1	RefSeq	gene	4426518	4428005	.	-	.	gene-I6G83_RS20870	I6G83_RS20870			Gene			protein_coding	I6G83_RS20870	I6G83_20870																	
NZ_CP065640.1	Protein Homology	CDS	4426518	4428005	.	-	0	cds-WP_054307652.1	WP_054307652.1			CDS				I6G83_RS20870		gene-I6G83_RS20870				YchO/YchP family invasin	WP_054307652.1											
NZ_CP065640.1	RefSeq	gene	4428262	4429551	.	+	.	gene-I6G83_RS20875	I6G83_RS20875			Gene			protein_coding	I6G83_RS20875	I6G83_20875																	
NZ_CP065640.1	Protein Homology	CDS	4428262	4429551	.	+	0	cds-WP_054307651.1	WP_054307651.1			CDS				I6G83_RS20875		gene-I6G83_RS20875	GO:0016747	acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA		acyltransferase	WP_054307651.1											
NZ_CP065640.1	RefSeq	gene	4429754	4431007	.	+	.	gene-I6G83_RS20880	I6G83_RS20880			Gene			protein_coding	I6G83_RS20880	I6G83_20880																	
NZ_CP065640.1	Protein Homology	CDS	4429754	4431007	.	+	0	cds-WP_054307650.1	WP_054307650.1			CDS				I6G83_RS20880		gene-I6G83_RS20880				EpsG family protein	WP_054307650.1											
NZ_CP065640.1	RefSeq	gene	4431027	4433675	.	-	.	gene-I6G83_RS20885	I6G83_RS20885			Gene			protein_coding	I6G83_RS20885	I6G83_20885																	
NZ_CP065640.1	Protein Homology	CDS	4431027	4433675	.	-	0	cds-WP_062778895.1	WP_062778895.1			CDS				I6G83_RS20885		gene-I6G83_RS20885				nitrate reductase	WP_062778895.1											
NZ_CP065640.1	RefSeq	gene	4433672	4437814	.	-	.	gene-I6G83_RS20890	nirB			Gene			protein_coding	I6G83_RS20890	I6G83_20890							nirB										
NZ_CP065640.1	Protein Homology	CDS	4433672	4437814	.	-	0	cds-WP_073971775.1	WP_073971775.1			CDS				I6G83_RS20890		gene-I6G83_RS20890	GO:0042128,GO:0008942,GO:0016491,GO:0050660,GO:0050661	nitrite reductase [NAD(P)H] activity|0008942||IEA,oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA,NADP binding|0050661||IEA	nitrate assimilation|0042128||IEA	nitrite reductase large subunit NirB	WP_073971775.1	nirB										
NZ_CP065640.1	RefSeq	gene	4437824	4438612	.	-	.	gene-I6G83_RS20895	I6G83_RS20895			Gene			protein_coding	I6G83_RS20895	I6G83_20895																	
NZ_CP065640.1	Protein Homology	CDS	4437824	4438612	.	-	0	cds-WP_054307962.1	WP_054307962.1			CDS				I6G83_RS20895		gene-I6G83_RS20895	GO:0005524,GO:0016887	ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA		ABC transporter ATP-binding protein	WP_054307962.1											
NZ_CP065640.1	RefSeq	gene	4438622	4439521	.	-	.	gene-I6G83_RS20900	ntrB			Gene			protein_coding	I6G83_RS20900	I6G83_20900							ntrB										
NZ_CP065640.1	Protein Homology	CDS	4438622	4439521	.	-	0	cds-WP_062778892.1	WP_062778892.1			CDS				I6G83_RS20900		gene-I6G83_RS20900	GO:0015706,GO:0015414,GO:0005886,GO:0055052	ABC-type nitrate transporter activity|0015414||IEA	nitrate transmembrane transport|0015706||IEA	nitrate ABC transporter permease	WP_062778892.1	ntrB	plasma membrane|0005886||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA									
NZ_CP065640.1	RefSeq	gene	4439518	4440795	.	-	.	gene-I6G83_RS20905	I6G83_RS20905			Gene			protein_coding	I6G83_RS20905	I6G83_20905																	
NZ_CP065640.1	Protein Homology	CDS	4439518	4440795	.	-	0	cds-WP_054307459.1	WP_054307459.1			CDS				I6G83_RS20905		gene-I6G83_RS20905	GO:0042626,GO:0140359,GO:0055052	ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA		CmpA/NrtA family ABC transporter substrate-binding protein	WP_054307459.1		ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA									
NZ_CP065640.1	RefSeq	gene	4441066	4442322	.	-	.	gene-I6G83_RS20910	I6G83_RS20910			Gene			protein_coding	I6G83_RS20910	I6G83_20910																	
NZ_CP065640.1	Protein Homology	CDS	4441066	4442322	.	-	0	cds-WP_054307458.1	WP_054307458.1			CDS				I6G83_RS20910		gene-I6G83_RS20910				nitrate regulatory protein	WP_054307458.1											
NZ_CP065640.1	RefSeq	gene	4442404	4443108	.	-	.	gene-I6G83_RS20915	I6G83_RS20915			Gene			protein_coding	I6G83_RS20915	I6G83_20915																	
NZ_CP065640.1	Protein Homology	CDS	4442404	4443108	.	-	0	cds-WP_054307457.1	WP_054307457.1			CDS				I6G83_RS20915		gene-I6G83_RS20915	GO:0016787	hydrolase activity|0016787||IEA		alpha/beta hydrolase	WP_054307457.1											
NZ_CP065640.1	RefSeq	gene	4443254	4444738	.	-	.	gene-I6G83_RS20920	putP			Gene			protein_coding	I6G83_RS20920	I6G83_20920							putP										
NZ_CP065640.1	Protein Homology	CDS	4443254	4444738	.	-	0	cds-WP_054307456.1	WP_054307456.1			CDS				I6G83_RS20920		gene-I6G83_RS20920	GO:0006814,GO:0015824,GO:0055085,GO:0005298,GO:0031402,GO:0016020	proline:sodium symporter activity|0005298||IEA,sodium ion binding|0031402||IEA	sodium ion transport|0006814||IEA,proline transport|0015824||IEA,transmembrane transport|0055085||IEA	sodium/proline symporter PutP	WP_054307456.1	putP	membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	4445335	4449306	.	+	.	gene-I6G83_RS20925	putA			Gene			protein_coding	I6G83_RS20925	I6G83_20925							putA										
NZ_CP065640.1	Protein Homology	CDS	4445335	4449306	.	+	0	cds-WP_054307455.1	WP_054307455.1			CDS				I6G83_RS20925		gene-I6G83_RS20925	GO:0006355,GO:0006561,GO:0003700,GO:0003842,GO:0004657,GO:0016620	DNA-binding transcription factor activity|0003700||IEA,1-pyrroline-5-carboxylate dehydrogenase activity|0003842||IEA,proline dehydrogenase activity|0004657||IEA,oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA	regulation of DNA-templated transcription|0006355||IEA,proline biosynthetic process|0006561||IEA	trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase	WP_054307455.1	putA										
NZ_CP065640.1	RefSeq	gene	4449689	4450444	.	-	.	gene-I6G83_RS20930	I6G83_RS20930			Gene			protein_coding	I6G83_RS20930	I6G83_20930																	
NZ_CP065640.1	Protein Homology	CDS	4449689	4450444	.	-	0	cds-WP_054307454.1	WP_054307454.1			CDS				I6G83_RS20930		gene-I6G83_RS20930	GO:0006810		transport|0006810||IEA	sulfite exporter TauE/SafE family protein	WP_054307454.1											
NZ_CP065640.1	RefSeq	gene	4450463	4451509	.	-	.	gene-I6G83_RS20935	zapE			Gene			protein_coding	I6G83_RS20935	I6G83_20935							zapE										
NZ_CP065640.1	Protein Homology	CDS	4450463	4451509	.	-	0	cds-WP_054306765.1	WP_054306765.1			CDS				I6G83_RS20935		gene-I6G83_RS20935	GO:0051301,GO:0005524,GO:0016887	ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA	cell division|0051301||IEA	cell division protein ZapE	WP_054306765.1	zapE										
NZ_CP065640.1	RefSeq	gene	4451662	4452414	.	-	.	gene-I6G83_RS20940	tcyN			Gene			protein_coding	I6G83_RS20940	I6G83_20940							tcyN										
NZ_CP065640.1	Protein Homology	CDS	4451662	4452414	.	-	0	cds-WP_015672792.1	WP_015672792.1			CDS				I6G83_RS20940		gene-I6G83_RS20940	GO:0003333,GO:0005524,GO:0015424	ATP binding|0005524||IEA,ABC-type amino acid transporter activity|0015424||IEA	amino acid transmembrane transport|0003333||IEA	L-cystine ABC transporter ATP-binding protein TcyN	WP_015672792.1	tcyN										
NZ_CP065640.1	RefSeq	gene	4452419	4453081	.	-	.	gene-I6G83_RS20945	tcyL			Gene			protein_coding	I6G83_RS20945	I6G83_20945							tcyL										
NZ_CP065640.1	Protein Homology	CDS	4452419	4453081	.	-	0	cds-WP_054306766.1	WP_054306766.1			CDS				I6G83_RS20945		gene-I6G83_RS20945				cystine ABC transporter permease	WP_054306766.1	tcyL										
NZ_CP065640.1	RefSeq	gene	4453081	4453881	.	-	.	gene-I6G83_RS20950	tcyJ			Gene			protein_coding	I6G83_RS20950	I6G83_20950							tcyJ										
NZ_CP065640.1	Protein Homology	CDS	4453081	4453881	.	-	0	cds-WP_054306767.1	WP_054306767.1			CDS				I6G83_RS20950		gene-I6G83_RS20950	GO:0015276,GO:0016020	ligand-gated monoatomic ion channel activity|0015276||IEA		cystine ABC transporter substrate-binding protein	WP_054306767.1	tcyJ	membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	4454001	4454987	.	-	.	gene-I6G83_RS20955	I6G83_RS20955			Gene			protein_coding	I6G83_RS20955	I6G83_20955																	
NZ_CP065640.1	Protein Homology	CDS	4454001	4454987	.	-	0	cds-WP_062778889.1	WP_062778889.1			CDS				I6G83_RS20955		gene-I6G83_RS20955				D-cysteine desulfhydrase	WP_062778889.1											
NZ_CP065640.1	RefSeq	gene	4455110	4455616	.	-	.	gene-I6G83_RS20960	fliZ			Gene			protein_coding	I6G83_RS20960	I6G83_20960							fliZ										
NZ_CP065640.1	Protein Homology	CDS	4455110	4455616	.	-	0	cds-WP_054306769.1	WP_054306769.1			CDS				I6G83_RS20960		gene-I6G83_RS20960				flagella biosynthesis regulatory protein FliZ	WP_054306769.1	fliZ										
NZ_CP065640.1	RefSeq	gene	4455641	4456360	.	-	.	gene-I6G83_RS20965	I6G83_RS20965			Gene			protein_coding	I6G83_RS20965	I6G83_20965																	
NZ_CP065640.1	Protein Homology	CDS	4455641	4456360	.	-	0	cds-WP_054306770.1	WP_054306770.1			CDS				I6G83_RS20965		gene-I6G83_RS20965	GO:0006352,GO:0006355,GO:0003677,GO:0003899,GO:0016987	DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA,sigma factor activity|0016987||IEA	DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA	RNA polymerase sigma factor FliA	WP_054306770.1											
NZ_CP065640.1	RefSeq	gene	4456547	4457602	.	-	.	gene-I6G83_RS20970	I6G83_RS20970			Gene			protein_coding	I6G83_RS20970	I6G83_20970																	
NZ_CP065640.1	Protein Homology	CDS	4456547	4457602	.	-	0	cds-WP_054306771.1	WP_054306771.1			CDS				I6G83_RS20970		gene-I6G83_RS20970				flagellin FliC	WP_054306771.1											
NZ_CP065640.1	RefSeq	gene	4457889	4459286	.	+	.	gene-I6G83_RS20975	fliD			Gene			protein_coding	I6G83_RS20975	I6G83_20975							fliD										
NZ_CP065640.1	Protein Homology	CDS	4457889	4459286	.	+	0	cds-WP_054306772.1	WP_054306772.1			CDS				I6G83_RS20975		gene-I6G83_RS20975	GO:0007155,GO:0009288,GO:0009421		cell adhesion|0007155||IEA	flagellar filament capping protein FliD	WP_054306772.1	fliD	bacterial-type flagellum|0009288||IEA,bacterial-type flagellum filament cap|0009421||IEA									
NZ_CP065640.1	RefSeq	gene	4459314	4459724	.	+	.	gene-I6G83_RS20980	fliS			Gene			protein_coding	I6G83_RS20980	I6G83_20980							fliS										
NZ_CP065640.1	Protein Homology	CDS	4459314	4459724	.	+	0	cds-WP_054306773.1	WP_054306773.1			CDS				I6G83_RS20980		gene-I6G83_RS20980	GO:0001539,GO:0009288		cilium or flagellum-dependent cell motility|0001539||IEA	flagellar export chaperone FliS	WP_054306773.1	fliS	bacterial-type flagellum|0009288||IEA									
NZ_CP065640.1	RefSeq	gene	4459724	4460092	.	+	.	gene-I6G83_RS20985	fliT			Gene			protein_coding	I6G83_RS20985	I6G83_20985							fliT										
NZ_CP065640.1	Protein Homology	CDS	4459724	4460092	.	+	0	cds-WP_054306774.1	WP_054306774.1			CDS				I6G83_RS20985		gene-I6G83_RS20985	GO:0006605,GO:0044780,GO:1902209		protein targeting|0006605||IEA,bacterial-type flagellum assembly|0044780||IEA,negative regulation of bacterial-type flagellum assembly|1902209||IEA	flagella biosynthesis regulatory protein FliT	WP_054306774.1	fliT										
NZ_CP065640.1	RefSeq	gene	4460394	4461218	.	+	.	gene-I6G83_RS20990	I6G83_RS20990			Gene			protein_coding	I6G83_RS20990	I6G83_20990																	
NZ_CP065640.1	Protein Homology	CDS	4460394	4461218	.	+	0	cds-WP_054306775.1	WP_054306775.1			CDS				I6G83_RS20990		gene-I6G83_RS20990	GO:0006355,GO:0003700,GO:0043565	DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA	regulation of DNA-templated transcription|0006355||IEA	helix-turn-helix transcriptional regulator	WP_054306775.1											
NZ_CP065640.1	RefSeq	gene	4461263	4462171	.	-	.	gene-I6G83_RS20995	lpxO			Gene			protein_coding	I6G83_RS20995	I6G83_20995							lpxO										
NZ_CP065640.1	Protein Homology	CDS	4461263	4462171	.	-	0	cds-WP_054306776.1	WP_054306776.1			CDS				I6G83_RS20995		gene-I6G83_RS20995	GO:0018193		peptidyl-amino acid modification|0018193||IEA	lipid A hydroxylase LpxO	WP_054306776.1	lpxO										
NZ_CP065640.1	RefSeq	gene	4462911	4464452	.	+	.	gene-I6G83_RS21000	I6G83_RS21000			Gene			protein_coding	I6G83_RS21000	I6G83_21000																	
NZ_CP065640.1	Protein Homology	CDS	4462911	4464452	.	+	0	cds-WP_054306777.1	WP_054306777.1			CDS				I6G83_RS21000		gene-I6G83_RS21000				phosphoethanolamine transferase	WP_054306777.1											
NZ_CP065640.1	RefSeq	gene	4464610	4465059	.	-	.	gene-I6G83_RS21005	I6G83_RS21005			Gene			protein_coding	I6G83_RS21005	I6G83_21005																	
NZ_CP065640.1	Protein Homology	CDS	4464610	4465059	.	-	0	cds-WP_054306778.1	WP_054306778.1			CDS				I6G83_RS21005		gene-I6G83_RS21005	GO:0047617	acyl-CoA hydrolase activity|0047617||IEA		PaaI family thioesterase	WP_054306778.1											
NZ_CP065640.1	RefSeq	gene	4465875	4467014	.	+	.	gene-I6G83_RS21010	I6G83_RS21010			Gene			protein_coding	I6G83_RS21010	I6G83_21010																	
NZ_CP065640.1	Protein Homology	CDS	4465875	4467014	.	+	0	cds-WP_152972207.1	WP_152972207.1			CDS				I6G83_RS21010		gene-I6G83_RS21010	GO:0016747	acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA		acyltransferase	WP_152972207.1											
NZ_CP065640.1	RefSeq	gene	4467388	4467702	.	-	.	gene-I6G83_RS21015	fliE			Gene			protein_coding	I6G83_RS21015	I6G83_21015							fliE										
NZ_CP065640.1	Protein Homology	CDS	4467388	4467702	.	-	0	cds-WP_054306780.1	WP_054306780.1			CDS				I6G83_RS21015		gene-I6G83_RS21015	GO:0001539,GO:0005198	structural molecule activity|0005198||IEA	cilium or flagellum-dependent cell motility|0001539||IEA	flagellar hook-basal body complex protein FliE	WP_054306780.1	fliE										
